id,uri,label
80dca7bebd6c5f6fe46c.txt,001/HOUSE_OVERSIGHT_029520.txt,Network & Relationship Mapping
80dca7bebd6c5f6fe46c.txt,001/HOUSE_OVERSIGHT_029520.txt,Timeline Reconstruction
240e6cfd7405086f5536.txt,001/HOUSE_OVERSIGHT_029530.txt,Network & Relationship Mapping
240e6cfd7405086f5536.txt,001/HOUSE_OVERSIGHT_029530.txt,Financial Patterns
240e6cfd7405086f5536.txt,001/HOUSE_OVERSIGHT_029530.txt,Institutional Interfaces
240e6cfd7405086f5536.txt,001/HOUSE_OVERSIGHT_029530.txt,Media Strategy & Public Relations
0e7b8bb47e02c90355d2.txt,001/HOUSE_OVERSIGHT_029534.txt,Network & Relationship Mapping
0e7b8bb47e02c90355d2.txt,001/HOUSE_OVERSIGHT_029534.txt,Timeline Reconstruction
0e7b8bb47e02c90355d2.txt,001/HOUSE_OVERSIGHT_029534.txt,Financial Patterns
0e7b8bb47e02c90355d2.txt,001/HOUSE_OVERSIGHT_029534.txt,Institutional Interfaces
0e7b8bb47e02c90355d2.txt,001/HOUSE_OVERSIGHT_029534.txt,Media Strategy & Public Relations
c8177a3b19b6713b89ef.txt,001/HOUSE_OVERSIGHT_029543.txt,Network & Relationship Mapping
c8177a3b19b6713b89ef.txt,001/HOUSE_OVERSIGHT_029543.txt,Institutional Interfaces
c8177a3b19b6713b89ef.txt,001/HOUSE_OVERSIGHT_029543.txt,Logistical Infrastructure
c8177a3b19b6713b89ef.txt,001/HOUSE_OVERSIGHT_029543.txt,Communications Analysis
c8177a3b19b6713b89ef.txt,001/HOUSE_OVERSIGHT_029543.txt,Timeline Reconstruction
c8177a3b19b6713b89ef.txt,001/HOUSE_OVERSIGHT_029543.txt,Media Strategy & Public Relations
7350ce077e1dadc88393.txt,001/HOUSE_OVERSIGHT_029545.txt,Media Strategy & Public Relations
7350ce077e1dadc88393.txt,001/HOUSE_OVERSIGHT_029545.txt,Communications Analysis
20ab4603f63bf18ddb33.txt,001/HOUSE_OVERSIGHT_029549.txt,Media Strategy & Public Relations
20ab4603f63bf18ddb33.txt,001/HOUSE_OVERSIGHT_029549.txt,Communications Analysis
39a0a16bb1ddcda8ccf2.txt,001/HOUSE_OVERSIGHT_029553.txt,Network & Relationship Mapping
39a0a16bb1ddcda8ccf2.txt,001/HOUSE_OVERSIGHT_029553.txt,Timeline Reconstruction
39a0a16bb1ddcda8ccf2.txt,001/HOUSE_OVERSIGHT_029553.txt,Communications Analysis
4e6ada8016ab97b506ca.txt,001/HOUSE_OVERSIGHT_029558.txt,Communications Analysis
4e6ada8016ab97b506ca.txt,001/HOUSE_OVERSIGHT_029558.txt,Media Strategy & Public Relations
62eee8e85f615bc5c5c1.txt,001/HOUSE_OVERSIGHT_029565.txt,Network & Relationship Mapping
62eee8e85f615bc5c5c1.txt,001/HOUSE_OVERSIGHT_029565.txt,Timeline Reconstruction
62eee8e85f615bc5c5c1.txt,001/HOUSE_OVERSIGHT_029565.txt,Institutional Interfaces
ddb0f3f6128b0cfeabe0.txt,001/HOUSE_OVERSIGHT_029566.txt,Network & Relationship Mapping
ddb0f3f6128b0cfeabe0.txt,001/HOUSE_OVERSIGHT_029566.txt,Timeline Reconstruction
ddb0f3f6128b0cfeabe0.txt,001/HOUSE_OVERSIGHT_029566.txt,Communications Analysis
ddb0f3f6128b0cfeabe0.txt,001/HOUSE_OVERSIGHT_029566.txt,Institutional Interfaces
ddb0f3f6128b0cfeabe0.txt,001/HOUSE_OVERSIGHT_029566.txt,Media Strategy & Public Relations
c12251fd9142bbc578c2.txt,001/HOUSE_OVERSIGHT_029569.txt,Network & Relationship Mapping
c12251fd9142bbc578c2.txt,001/HOUSE_OVERSIGHT_029569.txt,Communications Analysis
c12251fd9142bbc578c2.txt,001/HOUSE_OVERSIGHT_029569.txt,Institutional Interfaces
c12251fd9142bbc578c2.txt,001/HOUSE_OVERSIGHT_029569.txt,Media Strategy & Public Relations
9ddf23501edc8c40a7c1.txt,001/HOUSE_OVERSIGHT_029573.txt,Network & Relationship Mapping
9ddf23501edc8c40a7c1.txt,001/HOUSE_OVERSIGHT_029573.txt,Communications Analysis
9ddf23501edc8c40a7c1.txt,001/HOUSE_OVERSIGHT_029573.txt,Institutional Interfaces
9ddf23501edc8c40a7c1.txt,001/HOUSE_OVERSIGHT_029573.txt,Media Strategy & Public Relations
40548e57353293c20f5f.txt,001/HOUSE_OVERSIGHT_029575.txt,Network & Relationship Mapping
40548e57353293c20f5f.txt,001/HOUSE_OVERSIGHT_029575.txt,Institutional Interfaces
40548e57353293c20f5f.txt,001/HOUSE_OVERSIGHT_029575.txt,Media Strategy & Public Relations
40548e57353293c20f5f.txt,001/HOUSE_OVERSIGHT_029575.txt,Communications Analysis
d5c4060068eb94e2a988.txt,001/HOUSE_OVERSIGHT_029578.txt,Network & Relationship Mapping
d5c4060068eb94e2a988.txt,001/HOUSE_OVERSIGHT_029578.txt,Communications Analysis
d5c4060068eb94e2a988.txt,001/HOUSE_OVERSIGHT_029578.txt,Institutional Interfaces
f956cf5f407ad95554f7.txt,001/HOUSE_OVERSIGHT_029581.txt,Communications Analysis
f956cf5f407ad95554f7.txt,001/HOUSE_OVERSIGHT_029581.txt,Timeline Reconstruction
dda197b976352bb2b621.txt,001/HOUSE_OVERSIGHT_029585.txt,Financial Patterns
dda197b976352bb2b621.txt,001/HOUSE_OVERSIGHT_029585.txt,Communications Analysis
dda197b976352bb2b621.txt,001/HOUSE_OVERSIGHT_029585.txt,Document Consistency Checks
dda197b976352bb2b621.txt,001/HOUSE_OVERSIGHT_029585.txt,Network & Relationship Mapping
15541adcf54d6ac2486d.txt,001/HOUSE_OVERSIGHT_029587.txt,Network & Relationship Mapping
15541adcf54d6ac2486d.txt,001/HOUSE_OVERSIGHT_029587.txt,Financial Patterns
15541adcf54d6ac2486d.txt,001/HOUSE_OVERSIGHT_029587.txt,Institutional Interfaces
3a5c69fca68e2917194b.txt,001/HOUSE_OVERSIGHT_029590.txt,Network & Relationship Mapping
3a5c69fca68e2917194b.txt,001/HOUSE_OVERSIGHT_029590.txt,Communications Analysis
3a5c69fca68e2917194b.txt,001/HOUSE_OVERSIGHT_029590.txt,Institutional Interfaces
3a5c69fca68e2917194b.txt,001/HOUSE_OVERSIGHT_029590.txt,Media Strategy & Public Relations
7f6cd257fa08d393c9b8.txt,001/HOUSE_OVERSIGHT_029592.txt,Institutional Interfaces
0a9443ac39243f63f048.txt,001/HOUSE_OVERSIGHT_029593.txt,Network & Relationship Mapping
0a9443ac39243f63f048.txt,001/HOUSE_OVERSIGHT_029593.txt,Institutional Interfaces
0a9443ac39243f63f048.txt,001/HOUSE_OVERSIGHT_029593.txt,Media Strategy & Public Relations
a948aae97f1fd9a18935.txt,001/HOUSE_OVERSIGHT_029597.txt,Network & Relationship Mapping
a948aae97f1fd9a18935.txt,001/HOUSE_OVERSIGHT_029597.txt,Communications Analysis
a948aae97f1fd9a18935.txt,001/HOUSE_OVERSIGHT_029597.txt,Institutional Interfaces
a948aae97f1fd9a18935.txt,001/HOUSE_OVERSIGHT_029597.txt,Media Strategy & Public Relations
93fd7a23059bf7384b30.txt,001/HOUSE_OVERSIGHT_029600.txt,Network & Relationship Mapping
93fd7a23059bf7384b30.txt,001/HOUSE_OVERSIGHT_029600.txt,Communications Analysis
93fd7a23059bf7384b30.txt,001/HOUSE_OVERSIGHT_029600.txt,Institutional Interfaces
93fd7a23059bf7384b30.txt,001/HOUSE_OVERSIGHT_029600.txt,Media Strategy & Public Relations
725732d802b4c850fb0d.txt,001/HOUSE_OVERSIGHT_029608.txt,Legal Strategy Indicators
725732d802b4c850fb0d.txt,001/HOUSE_OVERSIGHT_029608.txt,Institutional Interfaces
63e2978d502f7f50aa39.txt,001/HOUSE_OVERSIGHT_029609.txt,Network & Relationship Mapping
63e2978d502f7f50aa39.txt,001/HOUSE_OVERSIGHT_029609.txt,Timeline Reconstruction
63e2978d502f7f50aa39.txt,001/HOUSE_OVERSIGHT_029609.txt,Financial Patterns
63e2978d502f7f50aa39.txt,001/HOUSE_OVERSIGHT_029609.txt,Communications Analysis
63e2978d502f7f50aa39.txt,001/HOUSE_OVERSIGHT_029609.txt,Institutional Interfaces
c57ccf87a258e404354c.txt,001/HOUSE_OVERSIGHT_029611.txt,Communications Analysis
c57ccf87a258e404354c.txt,001/HOUSE_OVERSIGHT_029611.txt,Network & Relationship Mapping
38e5d891e2c5d750312b.txt,001/HOUSE_OVERSIGHT_029622.txt,Network & Relationship Mapping
38e5d891e2c5d750312b.txt,001/HOUSE_OVERSIGHT_029622.txt,Timeline Reconstruction
38e5d891e2c5d750312b.txt,001/HOUSE_OVERSIGHT_029622.txt,Communications Analysis
07e6f0ef98746d8b295c.txt,001/HOUSE_OVERSIGHT_029623.txt,Network & Relationship Mapping
07e6f0ef98746d8b295c.txt,001/HOUSE_OVERSIGHT_029623.txt,Institutional Interfaces
7fe2dd216940b10060e0.txt,001/HOUSE_OVERSIGHT_029624.txt,Network & Relationship Mapping
7fe2dd216940b10060e0.txt,001/HOUSE_OVERSIGHT_029624.txt,Financial Patterns
7fe2dd216940b10060e0.txt,001/HOUSE_OVERSIGHT_029624.txt,Timeline Reconstruction
7fe2dd216940b10060e0.txt,001/HOUSE_OVERSIGHT_029624.txt,Communications Analysis
f4092679326161ac3a1b.txt,001/HOUSE_OVERSIGHT_029625.txt,Network & Relationship Mapping
f4092679326161ac3a1b.txt,001/HOUSE_OVERSIGHT_029625.txt,Timeline Reconstruction
f4092679326161ac3a1b.txt,001/HOUSE_OVERSIGHT_029625.txt,Financial Patterns
f4092679326161ac3a1b.txt,001/HOUSE_OVERSIGHT_029625.txt,Legal Strategy Indicators
f4092679326161ac3a1b.txt,001/HOUSE_OVERSIGHT_029625.txt,Logistical Infrastructure
f4092679326161ac3a1b.txt,001/HOUSE_OVERSIGHT_029625.txt,Recruitment & Grooming Patterns
f4092679326161ac3a1b.txt,001/HOUSE_OVERSIGHT_029625.txt,Institutional Interfaces
f4092679326161ac3a1b.txt,001/HOUSE_OVERSIGHT_029625.txt,Victim Support Structures
fb9b04f5a033f5b68742.txt,001/HOUSE_OVERSIGHT_029658.txt,Network & Relationship Mapping
fb9b04f5a033f5b68742.txt,001/HOUSE_OVERSIGHT_029658.txt,Timeline Reconstruction
fb9b04f5a033f5b68742.txt,001/HOUSE_OVERSIGHT_029658.txt,Communications Analysis
ffaa5f731834f5785029.txt,001/HOUSE_OVERSIGHT_029663.txt,Network & Relationship Mapping
ffaa5f731834f5785029.txt,001/HOUSE_OVERSIGHT_029663.txt,Timeline Reconstruction
ffaa5f731834f5785029.txt,001/HOUSE_OVERSIGHT_029663.txt,Communications Analysis
8d77368810917f657a41.txt,001/HOUSE_OVERSIGHT_029671.txt,Network & Relationship Mapping
8d77368810917f657a41.txt,001/HOUSE_OVERSIGHT_029671.txt,Timeline Reconstruction
8d77368810917f657a41.txt,001/HOUSE_OVERSIGHT_029671.txt,Communications Analysis
69663da0ef5e79f092f0.txt,001/HOUSE_OVERSIGHT_029679.txt,Network & Relationship Mapping
69663da0ef5e79f092f0.txt,001/HOUSE_OVERSIGHT_029679.txt,Financial Patterns
69663da0ef5e79f092f0.txt,001/HOUSE_OVERSIGHT_029679.txt,Legal Strategy Indicators
69663da0ef5e79f092f0.txt,001/HOUSE_OVERSIGHT_029679.txt,Communications Analysis
8da4f146dede26f102e2.txt,001/HOUSE_OVERSIGHT_029680.txt,Network & Relationship Mapping
8da4f146dede26f102e2.txt,001/HOUSE_OVERSIGHT_029680.txt,Financial Patterns
8da4f146dede26f102e2.txt,001/HOUSE_OVERSIGHT_029680.txt,Media Strategy & Public Relations
041b43c43a0c72b22768.txt,001/HOUSE_OVERSIGHT_029684.txt,Network & Relationship Mapping
041b43c43a0c72b22768.txt,001/HOUSE_OVERSIGHT_029684.txt,Timeline Reconstruction
041b43c43a0c72b22768.txt,001/HOUSE_OVERSIGHT_029684.txt,Financial Patterns
041b43c43a0c72b22768.txt,001/HOUSE_OVERSIGHT_029684.txt,Institutional Interfaces
041b43c43a0c72b22768.txt,001/HOUSE_OVERSIGHT_029684.txt,Media Strategy & Public Relations
d06e9a76443e38386f46.txt,001/HOUSE_OVERSIGHT_029689.txt,Network & Relationship Mapping
d06e9a76443e38386f46.txt,001/HOUSE_OVERSIGHT_029689.txt,Communications Analysis
d06e9a76443e38386f46.txt,001/HOUSE_OVERSIGHT_029689.txt,Institutional Interfaces
15b3a369f20c0be4d007.txt,001/HOUSE_OVERSIGHT_029692.txt,Timeline Reconstruction
15b3a369f20c0be4d007.txt,001/HOUSE_OVERSIGHT_029692.txt,Legal Strategy Indicators
15b3a369f20c0be4d007.txt,001/HOUSE_OVERSIGHT_029692.txt,Recruitment & Grooming Patterns
15b3a369f20c0be4d007.txt,001/HOUSE_OVERSIGHT_029692.txt,Institutional Interfaces
3640922f71d1865e070e.txt,001/HOUSE_OVERSIGHT_029744.txt,Network & Relationship Mapping
3640922f71d1865e070e.txt,001/HOUSE_OVERSIGHT_029744.txt,Communications Analysis
3640922f71d1865e070e.txt,001/HOUSE_OVERSIGHT_029744.txt,Legal Strategy Indicators
3640922f71d1865e070e.txt,001/HOUSE_OVERSIGHT_029744.txt,Institutional Interfaces
0604832f66825e35ec0d.txt,001/HOUSE_OVERSIGHT_029766.txt,Network & Relationship Mapping
0604832f66825e35ec0d.txt,001/HOUSE_OVERSIGHT_029766.txt,Timeline Reconstruction
0604832f66825e35ec0d.txt,001/HOUSE_OVERSIGHT_029766.txt,Financial Patterns
0604832f66825e35ec0d.txt,001/HOUSE_OVERSIGHT_029766.txt,Legal Strategy Indicators
0604832f66825e35ec0d.txt,001/HOUSE_OVERSIGHT_029766.txt,Logistical Infrastructure
0604832f66825e35ec0d.txt,001/HOUSE_OVERSIGHT_029766.txt,Recruitment & Grooming Patterns
0604832f66825e35ec0d.txt,001/HOUSE_OVERSIGHT_029766.txt,Institutional Interfaces
0604832f66825e35ec0d.txt,001/HOUSE_OVERSIGHT_029766.txt,Victim Support Structures
4e6a673d0144bffe697a.txt,001/HOUSE_OVERSIGHT_029982.txt,Communications Analysis
4e6a673d0144bffe697a.txt,001/HOUSE_OVERSIGHT_029982.txt,Media Strategy & Public Relations
4e6a673d0144bffe697a.txt,001/HOUSE_OVERSIGHT_029982.txt,Network & Relationship Mapping
4e6a673d0144bffe697a.txt,001/HOUSE_OVERSIGHT_029982.txt,Timeline Reconstruction
c97a01d89c922bbded04.txt,001/HOUSE_OVERSIGHT_029983.txt,Network & Relationship Mapping
c97a01d89c922bbded04.txt,001/HOUSE_OVERSIGHT_029983.txt,Timeline Reconstruction
c97a01d89c922bbded04.txt,001/HOUSE_OVERSIGHT_029983.txt,Communications Analysis
27ef84901df6581e7b42.txt,001/HOUSE_OVERSIGHT_030002.txt,Network & Relationship Mapping
27ef84901df6581e7b42.txt,001/HOUSE_OVERSIGHT_030002.txt,Timeline Reconstruction
27ef84901df6581e7b42.txt,001/HOUSE_OVERSIGHT_030002.txt,Communications Analysis
bcca121d7c365c573c78.txt,001/HOUSE_OVERSIGHT_030060.txt,Timeline Reconstruction
bcca121d7c365c573c78.txt,001/HOUSE_OVERSIGHT_030060.txt,Legal Strategy Indicators
bcca121d7c365c573c78.txt,001/HOUSE_OVERSIGHT_030060.txt,Recruitment & Grooming Patterns
bcca121d7c365c573c78.txt,001/HOUSE_OVERSIGHT_030060.txt,Institutional Interfaces
bcca121d7c365c573c78.txt,001/HOUSE_OVERSIGHT_030060.txt,Network & Relationship Mapping
b780d9a280175655d37b.txt,001/HOUSE_OVERSIGHT_030094.txt,Legal Strategy Indicators
b780d9a280175655d37b.txt,001/HOUSE_OVERSIGHT_030094.txt,Institutional Interfaces
245c17c08ded2a5772ce.txt,001/HOUSE_OVERSIGHT_030095.txt,Network & Relationship Mapping
245c17c08ded2a5772ce.txt,001/HOUSE_OVERSIGHT_030095.txt,Timeline Reconstruction
245c17c08ded2a5772ce.txt,001/HOUSE_OVERSIGHT_030095.txt,Communications Analysis
6c752240521fed7629b5.txt,001/HOUSE_OVERSIGHT_030096.txt,Network & Relationship Mapping
6c752240521fed7629b5.txt,001/HOUSE_OVERSIGHT_030096.txt,Timeline Reconstruction
6c752240521fed7629b5.txt,001/HOUSE_OVERSIGHT_030096.txt,Communications Analysis
8c3552f07ce11db0f032.txt,001/HOUSE_OVERSIGHT_030097.txt,Network & Relationship Mapping
8c3552f07ce11db0f032.txt,001/HOUSE_OVERSIGHT_030097.txt,Timeline Reconstruction
8c3552f07ce11db0f032.txt,001/HOUSE_OVERSIGHT_030097.txt,Logistical Infrastructure
8c3552f07ce11db0f032.txt,001/HOUSE_OVERSIGHT_030097.txt,Communications Analysis
eb5f4a39346b84c4b2d9.txt,001/HOUSE_OVERSIGHT_030098.txt,Media Strategy & Public Relations
eb5f4a39346b84c4b2d9.txt,001/HOUSE_OVERSIGHT_030098.txt,Network & Relationship Mapping
eb5f4a39346b84c4b2d9.txt,001/HOUSE_OVERSIGHT_030098.txt,Timeline Reconstruction
eb5f4a39346b84c4b2d9.txt,001/HOUSE_OVERSIGHT_030098.txt,Legal Strategy Indicators
5493a79a7bdb35b9eedb.txt,001/HOUSE_OVERSIGHT_030101.txt,Network & Relationship Mapping
5493a79a7bdb35b9eedb.txt,001/HOUSE_OVERSIGHT_030101.txt,Communications Analysis
5493a79a7bdb35b9eedb.txt,001/HOUSE_OVERSIGHT_030101.txt,Media Strategy & Public Relations
5493a79a7bdb35b9eedb.txt,001/HOUSE_OVERSIGHT_030101.txt,Legal Strategy Indicators
3343ead73e3349061452.txt,001/HOUSE_OVERSIGHT_030105.txt,Media Strategy & Public Relations
3343ead73e3349061452.txt,001/HOUSE_OVERSIGHT_030105.txt,Legal Strategy Indicators
3343ead73e3349061452.txt,001/HOUSE_OVERSIGHT_030105.txt,Communications Analysis
2535490f2915b70369aa.txt,001/HOUSE_OVERSIGHT_030109.txt,Network & Relationship Mapping
2535490f2915b70369aa.txt,001/HOUSE_OVERSIGHT_030109.txt,Timeline Reconstruction
2535490f2915b70369aa.txt,001/HOUSE_OVERSIGHT_030109.txt,Communications Analysis
4fc092bd7e423eb43b31.txt,001/HOUSE_OVERSIGHT_030113.txt,Communications Analysis
4fc092bd7e423eb43b31.txt,001/HOUSE_OVERSIGHT_030113.txt,Network & Relationship Mapping
bafd289fb046e9353717.txt,001/HOUSE_OVERSIGHT_030118.txt,Network & Relationship Mapping
bafd289fb046e9353717.txt,001/HOUSE_OVERSIGHT_030118.txt,Timeline Reconstruction
bafd289fb046e9353717.txt,001/HOUSE_OVERSIGHT_030118.txt,Logistical Infrastructure
bafd289fb046e9353717.txt,001/HOUSE_OVERSIGHT_030118.txt,Communications Analysis
b0204074424860ad95de.txt,001/HOUSE_OVERSIGHT_030123.txt,Network & Relationship Mapping
b0204074424860ad95de.txt,001/HOUSE_OVERSIGHT_030123.txt,Timeline Reconstruction
b0204074424860ad95de.txt,001/HOUSE_OVERSIGHT_030123.txt,Institutional Interfaces
8099b98102bc3a99f672.txt,001/HOUSE_OVERSIGHT_030129.txt,Network & Relationship Mapping
8099b98102bc3a99f672.txt,001/HOUSE_OVERSIGHT_030129.txt,Timeline Reconstruction
8099b98102bc3a99f672.txt,001/HOUSE_OVERSIGHT_030129.txt,Communications Analysis
8099b98102bc3a99f672.txt,001/HOUSE_OVERSIGHT_030129.txt,Logistical Infrastructure
f4d049c789e1ec3e3b6b.txt,001/HOUSE_OVERSIGHT_030135.txt,Network & Relationship Mapping
f4d049c789e1ec3e3b6b.txt,001/HOUSE_OVERSIGHT_030135.txt,Timeline Reconstruction
f4d049c789e1ec3e3b6b.txt,001/HOUSE_OVERSIGHT_030135.txt,Communications Analysis
eb249c6691e5af4e2ab9.txt,001/HOUSE_OVERSIGHT_030142.txt,Network & Relationship Mapping
eb249c6691e5af4e2ab9.txt,001/HOUSE_OVERSIGHT_030142.txt,Legal Strategy Indicators
db0c41f00c66eaba29e0.txt,001/HOUSE_OVERSIGHT_030149.txt,Media Strategy & Public Relations
db0c41f00c66eaba29e0.txt,001/HOUSE_OVERSIGHT_030149.txt,Legal Strategy Indicators
7daf535b8cd3594a96f8.txt,001/HOUSE_OVERSIGHT_030152.txt,Network & Relationship Mapping
7daf535b8cd3594a96f8.txt,001/HOUSE_OVERSIGHT_030152.txt,Recruitment & Grooming Patterns
7daf535b8cd3594a96f8.txt,001/HOUSE_OVERSIGHT_030152.txt,Logistical Infrastructure
7daf535b8cd3594a96f8.txt,001/HOUSE_OVERSIGHT_030152.txt,Timeline Reconstruction
7daf535b8cd3594a96f8.txt,001/HOUSE_OVERSIGHT_030152.txt,Communications Analysis
65e70e476db3606200ac.txt,001/HOUSE_OVERSIGHT_030154.txt,Network & Relationship Mapping
65e70e476db3606200ac.txt,001/HOUSE_OVERSIGHT_030154.txt,Timeline Reconstruction
65e70e476db3606200ac.txt,001/HOUSE_OVERSIGHT_030154.txt,Logistical Infrastructure
65e70e476db3606200ac.txt,001/HOUSE_OVERSIGHT_030154.txt,Recruitment & Grooming Patterns
402b4689ed5212157d27.txt,001/HOUSE_OVERSIGHT_030199.txt,Timeline Reconstruction
402b4689ed5212157d27.txt,001/HOUSE_OVERSIGHT_030199.txt,Legal Strategy Indicators
402b4689ed5212157d27.txt,001/HOUSE_OVERSIGHT_030199.txt,Victim Support Structures
91d10dc65f6aee3d7edd.txt,001/HOUSE_OVERSIGHT_030200.txt,Timeline Reconstruction
91d10dc65f6aee3d7edd.txt,001/HOUSE_OVERSIGHT_030200.txt,Legal Strategy Indicators
91d10dc65f6aee3d7edd.txt,001/HOUSE_OVERSIGHT_030200.txt,Recruitment & Grooming Patterns
91d10dc65f6aee3d7edd.txt,001/HOUSE_OVERSIGHT_030200.txt,Institutional Interfaces
91d10dc65f6aee3d7edd.txt,001/HOUSE_OVERSIGHT_030200.txt,Network & Relationship Mapping
af7d6c9d3b26159c672e.txt,001/HOUSE_OVERSIGHT_030209.txt,Network & Relationship Mapping
af7d6c9d3b26159c672e.txt,001/HOUSE_OVERSIGHT_030209.txt,Timeline Reconstruction
af7d6c9d3b26159c672e.txt,001/HOUSE_OVERSIGHT_030209.txt,Institutional Interfaces
0b6a63b2174a71a3c6ca.txt,001/HOUSE_OVERSIGHT_030211.txt,Network & Relationship Mapping
0b6a63b2174a71a3c6ca.txt,001/HOUSE_OVERSIGHT_030211.txt,Timeline Reconstruction
0b6a63b2174a71a3c6ca.txt,001/HOUSE_OVERSIGHT_030211.txt,Institutional Interfaces
b2712e42bda50dc5166e.txt,001/HOUSE_OVERSIGHT_030214.txt,Network & Relationship Mapping
b2712e42bda50dc5166e.txt,001/HOUSE_OVERSIGHT_030214.txt,Communications Analysis
269139f8c42a3027d18c.txt,001/HOUSE_OVERSIGHT_030215.txt,Network & Relationship Mapping
269139f8c42a3027d18c.txt,001/HOUSE_OVERSIGHT_030215.txt,Timeline Reconstruction
269139f8c42a3027d18c.txt,001/HOUSE_OVERSIGHT_030215.txt,Communications Analysis
269139f8c42a3027d18c.txt,001/HOUSE_OVERSIGHT_030215.txt,Institutional Interfaces
f01f39797f6bb99e4781.txt,001/HOUSE_OVERSIGHT_030216.txt,Network & Relationship Mapping
f01f39797f6bb99e4781.txt,001/HOUSE_OVERSIGHT_030216.txt,Timeline Reconstruction
f01f39797f6bb99e4781.txt,001/HOUSE_OVERSIGHT_030216.txt,Financial Patterns
f01f39797f6bb99e4781.txt,001/HOUSE_OVERSIGHT_030216.txt,Communications Analysis
df8ed4b346045a810ccc.txt,001/HOUSE_OVERSIGHT_030217.txt,Logistical Infrastructure
df8ed4b346045a810ccc.txt,001/HOUSE_OVERSIGHT_030217.txt,Financial Patterns
df8ed4b346045a810ccc.txt,001/HOUSE_OVERSIGHT_030217.txt,Network & Relationship Mapping
df8ed4b346045a810ccc.txt,001/HOUSE_OVERSIGHT_030217.txt,Timeline Reconstruction
83e52605a50985c243ea.txt,001/HOUSE_OVERSIGHT_030218.txt,Communications Analysis
83e52605a50985c243ea.txt,001/HOUSE_OVERSIGHT_030218.txt,Timeline Reconstruction
83e52605a50985c243ea.txt,001/HOUSE_OVERSIGHT_030218.txt,Network & Relationship Mapping
83e52605a50985c243ea.txt,001/HOUSE_OVERSIGHT_030218.txt,Logistical Infrastructure
45537c4651bd4b31cff4.txt,001/HOUSE_OVERSIGHT_030222.txt,Media Strategy & Public Relations
45537c4651bd4b31cff4.txt,001/HOUSE_OVERSIGHT_030222.txt,Legal Strategy Indicators
68b14867208ef85d149f.txt,001/HOUSE_OVERSIGHT_030229.txt,Media Strategy & Public Relations
68b14867208ef85d149f.txt,001/HOUSE_OVERSIGHT_030229.txt,Legal Strategy Indicators
68b14867208ef85d149f.txt,001/HOUSE_OVERSIGHT_030229.txt,Network & Relationship Mapping
68b14867208ef85d149f.txt,001/HOUSE_OVERSIGHT_030229.txt,Logistical Infrastructure
67b0b5ef2e881c26fe8c.txt,001/HOUSE_OVERSIGHT_030235.txt,Network & Relationship Mapping
67b0b5ef2e881c26fe8c.txt,001/HOUSE_OVERSIGHT_030235.txt,Timeline Reconstruction
67b0b5ef2e881c26fe8c.txt,001/HOUSE_OVERSIGHT_030235.txt,Communications Analysis
ab41d9172d367e840e20.txt,001/HOUSE_OVERSIGHT_030242.txt,Communications Analysis
ab41d9172d367e840e20.txt,001/HOUSE_OVERSIGHT_030242.txt,Network & Relationship Mapping
83aafd0e816733ec2e1c.txt,001/HOUSE_OVERSIGHT_030244.txt,Network & Relationship Mapping
83aafd0e816733ec2e1c.txt,001/HOUSE_OVERSIGHT_030244.txt,Timeline Reconstruction
83aafd0e816733ec2e1c.txt,001/HOUSE_OVERSIGHT_030244.txt,Communications Analysis
2d64d450e761382fbece.txt,001/HOUSE_OVERSIGHT_030245.txt,Legal Strategy Indicators
2d64d450e761382fbece.txt,001/HOUSE_OVERSIGHT_030245.txt,Media Strategy & Public Relations
2d64d450e761382fbece.txt,001/HOUSE_OVERSIGHT_030245.txt,Recruitment & Grooming Patterns
2d64d450e761382fbece.txt,001/HOUSE_OVERSIGHT_030245.txt,Institutional Interfaces
0a1ccbee4270c037900b.txt,001/HOUSE_OVERSIGHT_030255.txt,Media Strategy & Public Relations
0a1ccbee4270c037900b.txt,001/HOUSE_OVERSIGHT_030255.txt,Legal Strategy Indicators
0a1ccbee4270c037900b.txt,001/HOUSE_OVERSIGHT_030255.txt,Communications Analysis
0a1ccbee4270c037900b.txt,001/HOUSE_OVERSIGHT_030255.txt,Network & Relationship Mapping
0a1ccbee4270c037900b.txt,001/HOUSE_OVERSIGHT_030255.txt,Victim Support Structures
652b2377e5ef25b3df89.txt,001/HOUSE_OVERSIGHT_030266.txt,Network & Relationship Mapping
652b2377e5ef25b3df89.txt,001/HOUSE_OVERSIGHT_030266.txt,Timeline Reconstruction
652b2377e5ef25b3df89.txt,001/HOUSE_OVERSIGHT_030266.txt,Legal Strategy Indicators
652b2377e5ef25b3df89.txt,001/HOUSE_OVERSIGHT_030266.txt,Media Strategy & Public Relations
aed970f487edce7de8e0.txt,001/HOUSE_OVERSIGHT_030295.txt,Legal Strategy Indicators
aed970f487edce7de8e0.txt,001/HOUSE_OVERSIGHT_030295.txt,Media Strategy & Public Relations
45b61ed0b37d0228507a.txt,001/HOUSE_OVERSIGHT_030299.txt,Media Strategy & Public Relations
45b61ed0b37d0228507a.txt,001/HOUSE_OVERSIGHT_030299.txt,Legal Strategy Indicators
45b61ed0b37d0228507a.txt,001/HOUSE_OVERSIGHT_030299.txt,Timeline Reconstruction
45b61ed0b37d0228507a.txt,001/HOUSE_OVERSIGHT_030299.txt,Institutional Interfaces
